Date,688387.SSReturn,601618.SSReturn,688981.SSReturn,002855.SZReturn,300114.SZReturn,300308.SZReturn
2023-01-03,,,,,,
2023-01-04,-0.001956947162426781,0.0031152647975078995,0.009147736900632308,0.007334963325183352,0.005681818181818121,0.013427597647618361
2023-01-05,0.0019607843137257053,0.0031055900621117516,-0.0011927242935459992,0.02305825242718451,0.007532956685499137,-0.00034867503486746276
2023-01-06,-0.001956947162426781,-0.006191950464396245,-0.0045378314912307705,-0.003558718861209842,-0.004672897196261627,-0.008719916288803642
2023-01-09,0.0,0.012461059190031154,-0.0035988723608445516,0.004761904761904745,-0.010328638497652642,-0.007740992258972623
2023-01-10,-0.0039215686274508554,-0.01846153846153853,0.0007224175468918403,0.011848341232227444,-0.000948766603415585,0.0017730141215244188
2023-01-11,-0.003937007874015852,0.0,-0.009143430963825083,-0.004683840749414414,0.0047483380816715215,-0.010265522123893867
2023-01-12,-0.0019762845849802257,0.0,-0.008742107819329714,0.020000000000000018,0.0,0.005364878589587896
2023-01-13,0.001980198019801982,0.0031347962382446415,0.011758917197452146,-0.0034602076124566894,0.0,-0.010316648512392446
2023-01-16,0.00988142292490135,0.009374999999999911,0.01501208268794385,0.01736111111111094,0.0,0.014018655643422084
2023-01-17,-0.00391389432485334,0.006191950464396356,0.0042938933346323704,0.015927189988623525,0.0,0.0038993620666203377
2023-01-18,0.005893909626719207,0.009230769230769154,-0.002375249519014244,0.008958566629339249,0.0,0.013418114406779758
2023-01-19,0.001953125,0.0030487804878049918,0.011904761904761862,0.009988901220865598,0.0,0.0055749126977382435
2023-01-20,0.00974658869395717,0.027355623100303816,0.0021176470588235574,-0.012087912087912045,0.0,0.004504469698389801
2023-01-30,0.0,-0.01183431952662728,-0.005165555294670221,0.015572858731924377,0.0,-0.0027595722662986377
2023-01-31,0.0019305019305020377,0.008982035928143839,-0.012036771584535644,0.013143483023001057,0.0,0.0065721203735731315
2023-02-01,0.007707129094412402,0.020771513353115667,0.03822259822688512,0.01297297297297284,0.0,0.025085910652920873
2023-02-02,0.011472275334607929,0.0,-0.0009204095931986123,0.0010672358591250486,0.2003780718336483,0.017432115320147545
2023-02-03,-0.001890359168241873,-0.02034883720930225,-0.0020726854939053796,0.10021321961620466,0.20000000000000018,0.039868171334431546
2023-02-06,-0.005681818181818232,0.0,-0.007616016265127312,0.09980620155038755,0.2001312992125983,0.01520918932855464
2023-02-07,0.003809523809523707,0.011869436201780381,0.0041860465116279055,0.10044052863436126,0.20010933843032586,0.055867694885527674
2023-02-08,-0.005692599620493288,-0.014662756598240567,-0.012968990273274694,0.10008006405124092,0.19999994533029852,-0.02157859760102887
2023-02-09,0.013358778625954137,0.0,0.022993876654009204,-0.06259097525473067,0.20007596810933936,0.06283994337401477
2023-02-10,0.015065913370998052,0.0,-0.012155917988803555,-0.10015527950310565,0.19993669092259747,-0.0065377771461057055
2023-02-13,0.005565862708719838,0.005952380952380931,-0.002089621546319975,-0.050043140638481476,0.20010545742156616,0.02947064293360091
2023-02-14,-0.0073800738007380184,0.00591715976331364,0.0011633085155886569,0.010899182561308063,0.13796131370826004,-0.023068315730961575
2023-02-15,0.0074349442379182396,-0.0117647058823529,-0.0039506856600205476,-0.004492362982929099,0.0459459661379531,0.017923099975925894
2023-02-16,-0.016605166051660514,-0.008928571428571397,-0.020531987388427764,-0.04332129963898923,-0.022886692506459916,-0.020681889901673856
2023-02-17,-0.015009380863039379,-0.0030030030030030463,-0.00404952358265831,-0.011320754716981019,-0.0007555156923972906,-0.048230677847297954
2023-02-20,0.011428571428571344,0.03313253012048212,0.010762903354152087,0.005725190839694472,-0.02646506516200131,0.025487347855313258
2023-02-21,0.06403013182674222,0.014577259475218707,0.002129673550860023,-0.006641366223908762,0.06737866019417482,-0.01403508730891545
2023-02-22,0.038938053097345104,-0.005747126436781658,-0.0011806139872780896,-0.00764087870105068,-0.010369273960901038,-0.0005931197926122289
2023-02-23,-0.022146507666098825,-0.0028901734104045396,-0.003309669108975677,-0.007699711260827691,-0.06507354540170796,-0.005934747598375423
2023-02-24,-0.015679442508710784,-0.008695652173913104,-0.0045066176470586194,-0.005819592628516057,0.014942941113980757,0.040895492537313505
2023-02-27,-0.017699115044247926,-0.011695906432748537,-0.008101024348319719,-0.01073170731707307,-0.029252189640685655,-0.008316518735776213
2023-02-28,0.009009009009008917,0.00887573964497057,0.009368219808594258,0.010848126232741562,0.045300338349624214,0.026604914597749385
2023-03-01,0.026785714285714413,0.02052785923753664,0.008329343169918957,0.01073170731707318,0.0,0.011549295774647694
2023-03-02,0.1460869565217391,0.028735632183908066,0.0021241444919553043,0.009652509652509744,0.03703701723869757,0.019771623503202607
2023-03-03,-0.02124430955993928,0.030726256983240274,0.020254381070522243,-0.012428298279158811,-0.02172314064801173,-0.032495877457560884
2023-03-06,0.021705426356589008,-0.013550135501354976,0.001846768236380525,0.00871248789932233,0.13869023595578156,0.003951453570420593
2023-03-07,-0.022761760242792084,0.0219780219780219,-0.01543783338996163,-0.0249520153550864,-0.013386168018052147,-0.03261175147596296
2023-03-08,0.07763975155279512,-0.008064516129032362,0.0025743037678447322,0.01870078740157477,0.06365157347317307,0.006393519325777586
2023-03-09,-0.01729106628242072,0.01084010840108407,0.010037348272642355,0.0,-0.017952740157480385,-0.005775368011106896
2023-03-10,-0.007331378299120339,-0.029490616621983934,-0.006239889068638815,-0.01449275362318847,-0.1468890290749033,-0.0031948881789136685
2023-03-13,0.017725258493352936,0.027624309392265234,0.01395344186046521,0.0,-0.004135357065124912,0.012820454545454663
2023-03-14,-0.02467343976777936,0.018817204301075252,0.10114679363058698,-0.009803921568627416,-0.033597565118912764,-0.03481009981646155
2023-03-15,-0.01636904761904756,0.02638522427440626,0.018121287986722967,0.001980198019801982,0.008593710769654095,-0.020566259927459418
2023-03-16,-0.015128593040847238,-0.007712082262210873,0.008797053829847412,-0.01679841897233203,-0.06216109725331331,-0.006999391144266731
2023-03-17,0.009216589861751334,0.0544041450777204,0.06611232881540596,-0.0020100502512562235,-0.004336134627297095,0.060680353641423324
2023-03-20,-0.027397260273972712,-0.02457002457002455,-0.014456895567814376,0.00805639476334341,0.014102052797551723,0.034960964028865726
2023-03-21,0.003129890453834161,-0.017632241813602123,0.005790387844230915,0.016983016983016963,0.03026582698299274,0.028196594081518755
2023-03-22,0.006240249609984483,-0.007692307692307665,0.003646094729493621,0.014734774066797574,-0.03334656543575698,0.20010856909538055
2023-03-23,0.03410852713178292,0.012919896640826822,0.00038242830559132024,0.011616650532429773,0.05975359220218479,0.13122169386376248
2023-03-24,0.022488755622188883,-0.030612244897959218,-0.02905200688073395,0.005741626794258492,0.049215286781335355,0.04459999999999997
2023-03-27,-0.0029325513196482023,-0.015789473684210464,-0.025590531999813648,-0.008563273073263544,0.025669417334462707,0.0729466015699789
2023-03-28,-0.03676470588235292,0.002673796791443861,-0.008080848484848469,-0.018234165067178454,-0.04771339489172843,-0.03979300428634891
2023-03-29,0.022900763358778775,-0.013333333333333308,0.0052953769977750476,-0.011730205278592476,-0.03743617011601774,0.032335959257833835
2023-03-30,-0.025373134328358193,0.029729729729729648,-0.005672589026082031,0.007912957467853587,-0.023767413081909217,-0.009900972275445064
2023-03-31,0.007656967840734996,0.023622047244094446,0.02098612383919618,0.0058881256133465065,0.005432595464132994,0.07090912727272736
2023-04-03,0.027355623100303816,0.007692307692307665,0.089203769922096,-0.00487804878048792,-0.005403241837037442,0.14159585257739038
2023-04-04,0.0724852071005917,0.05343511450381677,0.03810915946833404,-0.03725490196078418,0.06519110532814687,-0.002082094053601824
2023-04-06,-0.011034482758620734,-0.01207729468599028,0.04253441581362516,0.01323828920570258,-0.0011333207618685615,-0.0014902832038832248
2023-04-07,-0.004184100418410108,-0.014669926650366705,0.014051159641103705,0.02713567839195985,-0.043683830490093944,0.052238805970149294
2023-04-10,-0.03361344537815114,0.017369727047146233,0.0016694156370813396,0.007827788649706457,-0.005339153648408201,-0.004539007092198455
2023-04-11,-0.004347826086956608,0.007317073170731714,-0.02616666666666667,-0.021359223300970953,-0.015904553000090527,-0.026788216015959043
2023-04-12,0.026200873362445476,0.009685230024213176,0.014889594386445326,0.00694444444444442,0.0038383636363636953,0.00395310377951219
2023-04-13,-0.03546099290780147,-0.004796163069544224,-0.02192241183680288,-0.040394088669950756,-0.00986109901109078,-0.05600112294006121
2023-04-14,0.0,0.03855421686746974,0.0734482413793105,-0.00924024640657084,0.005284512087713189,0.027498824617697037
2023-04-17,-0.01764705882352946,0.009280742459396807,0.011885673366067273,-0.00932642487046631,-0.0022240396729487077,-0.027514688692987788
2023-04-18,0.020958083832335328,0.0045977011494253706,-0.03333330158730152,-0.02092050209205032,0.018237123332811578,0.15151519789734058
2023-04-19,0.017595307917888547,-0.01830663615560646,0.02151062326730302,-0.0032051282051280827,-0.009552238805970115,0.015306121832460162
2023-04-20,0.2002881844380402,0.023310023310023187,0.06863854796075453,-0.016077170418006492,-0.035764476592324845,0.07114515718810543
2023-04-21,0.061224489795918435,-0.02505694760820032,-0.05535505165365284,-0.05119825708060988,0.016878453141135674,-0.034691333333333296
2023-04-24,-0.020361990950226172,0.004672897196261516,0.00398089178313521,0.010332950631458004,-0.035450799906778685,0.09233919702419224
2023-04-25,-0.04618937644341803,0.0046511627906977715,-0.02664551985163388,-0.03409090909090917,-0.004673932441045303,-0.05292125966883221
2023-04-26,-0.05569007263922521,-0.02546296296296302,-0.05230567137535724,0.014117647058823346,0.08922094297634753,-0.017801978214884273
2023-04-27,-0.015384615384615441,0.01187648456057011,0.0022352303988995015,-0.006960556844547439,-0.04174009488026831,-0.012083058983627049
2023-04-28,0.02994791666666674,0.05164319248826299,0.056441944476892436,0.023364485981308247,0.050715723897107434,0.14664291366143245
2023-05-04,-0.04551201011378003,0.024553571428571397,-0.04579415245878038,0.01255707762557079,-0.04807319875295457,-0.05333336666666666
2023-05-05,-0.009271523178807861,-0.010893246187363759,0.0006807522355598561,-0.01465614430665152,0.03291760376201203,-0.07992955680503122
2023-05-08,0.06951871657753994,0.011013215859030812,0.010714302903304551,0.009153318077803174,0.022169418052256473,-0.01211885460031703
2023-05-09,-0.04625000000000001,-0.04139433551198246,-0.1118963654719839,-0.02267573696145142,0.009876123351590271,0.05810950263146952
2023-05-10,0.007863695937090576,-0.015909090909090984,-0.00625233054665264,0.010440835266821491,-0.04544588512192205,-0.07493286368238072
2023-05-11,-0.03901170351105343,-0.009237875288683584,0.009723507917569041,0.03673938002296184,-0.001607030968401535,-0.04300794025034538
2023-05-12,-0.020297699594045926,-0.027972027972028024,0.013783988175679385,-0.01439645625692132,-0.030181085911849426,0.045354300450036966
2023-05-15,0.02071823204419876,-0.0023980815347721673,0.021978022387372453,-0.0022471910112359383,0.01742738553055201,0.04971641699284146
2023-05-16,-0.02976995940460081,-0.014423076923077094,-0.011299417009284052,-0.009009009009009028,-0.012642801536647541,-0.03492459886745236
2023-05-17,0.013947001394700065,-0.007317073170731603,-0.0009216405529953731,0.022727272727272707,0.01197856307222489,0.028508227024212518
2023-05-18,0.044016506189821225,0.004914004914004844,0.016605110394739553,0.02777777777777768,0.0038775306122449393,0.19997463106000168
2023-05-19,-0.022397891963109373,-0.012224938875305624,-0.0018148458009018542,0.0108108108108107,-0.006302053390974893,-0.013289684912766164
2023-05-22,-0.030997304582210172,-0.004950495049505066,-0.008181836363636341,0.027807486631016065,-0.014320805762667699,-0.03912350489181704
2023-05-23,-0.013908205841446475,-0.01741293532338295,-0.030247424935791467,-0.019771071800208095,0.002075529265255227,-0.02992548703888631
2023-05-24,0.007052186177715081,-0.020253164556962022,-0.056521774800689095,0.01698513800424628,-0.003314001725642002,0.0053899199102038775
2023-05-25,-0.007002801120448154,-0.0051679586563307955,0.009016249248647634,-0.0031315240083507057,-0.0024937448564784637,0.06284934556517263
2023-05-26,0.026798307475317307,0.0,0.028594082037448842,0.024083769633507668,0.016875020833333254,-0.018566248121914652
2023-05-29,0.027472527472527597,0.023376623376623273,0.015443996437142893,-0.011247443762781084,-0.018438864608914973,0.04975399835168948
2023-05-30,0.016042780748662944,0.017766497461928932,0.0055133272058300875,0.013443640124095158,-0.007514109789187984,0.13541666666666674
2023-05-31,0.0,0.004987531172069959,0.028549877643219368,0.011224489795918391,-0.0006308938092721705,-0.013761467889908285
2023-06-01,-0.002631578947368318,0.007444168734491052,0.00036757351589811194,-0.008072653884964698,-0.013047095959595967,0.005023265116279152
2023-06-02,0.006596306068601621,-0.007389162561576179,-0.012862863390770363,0.01831129196337744,0.007889082819228843,-0.012402850681202837
2023-06-05,0.04980340760157276,-0.01488833746898266,0.02457185360067271,0.018981018981018893,-0.0014808335096255787,0.0421743217106183
2023-06-06,-0.031210986267166008,-0.0025188916876575096,-0.019077016368513555,-0.01764705882352935,-0.00953391928953562,-0.034982006339442595
2023-06-07,-0.009020618556700999,0.0,0.012594850431752125,-0.003992015968063756,-0.00042780748663107104,0.007455064904576814
2023-06-08,-0.011703511053316129,0.022727272727272707,-0.020303585890015907,-0.005010020040080221,0.0021399957200942676,-0.012857274878759872
2023-06-09,0.011842105263158098,0.009876543209876631,-0.0005601568229993692,0.009063444108761365,0.005338458025263337,0.07946023163924076
2023-06-12,-0.022106631989596948,-0.012224938875305624,-0.012329535070605857,0.03592814371257491,-0.005734940283137591,0.05468752746582117
2023-06-13,0.0013297872340425343,-0.014851485148514865,0.047853282539309205,0.0009633911368014392,0.008545139744816632,0.00041154732510295666
2023-06-14,0.03718459495351922,-0.007537688442211032,0.01083028841767919,-0.008662175168431152,-0.011650053201653465,0.06581653478034055
2023-06-15,0.001280409731114096,0.0025316455696202667,-0.021785732142857173,-0.019417475728155442,-0.00021427346763813748,0.04044762546242486
2023-06-16,0.008951406649616356,0.03535353535353525,0.0142388100445201,0.02970297029702973,0.04372983735349045,0.1499369986613175
2023-06-19,0.025348542458808687,-0.024390243902438935,-0.008999279895621326,-0.0019230769230769162,-0.01827890774859131,0.032322548387096806
2023-06-20,0.0024721878862792313,-0.022499999999999964,-0.05067201142985811,-0.0028901734104047616,0.020292908374328622,0.062433631099107156
2023-06-21,-0.025893958076448675,-0.007672634271099765,-0.028123225559594456,-0.020289855072463725,-0.018658991183104545,-0.059411800000000015
2023-06-26,-0.013924050632911467,-0.028350515463917536,0.0033464961288680595,-0.02268244575936884,-0.002298391092804164,-0.07442147871500226
2023-06-27,0.08729139922978191,0.0557029177718833,0.00824010185913071,0.034308779011099855,-0.012565403141361231,-0.005405425675675701
2023-06-28,-0.018890200708382543,-0.002512562814070307,0.0064215218217849035,-0.008780487804878057,-0.009544029287633982,-0.03546196403794766
2023-06-29,0.016847172081829065,-0.0025188916876575096,-0.013921132754811882,0.03149606299212593,0.05353318943183738,0.04247076468434341
2023-06-30,-0.011834319526627168,0.002525252525252597,-0.009411764705882342,0.000954198473282375,-0.0010162398167430364,-0.003783514755202888
2023-07-03,-0.03952095808383238,0.0176322418136019,0.009501187648456089,-0.010486177311725409,0.012614404369708954,-0.009833821834530077
2023-07-04,0.023690773067331916,-0.004950495049505066,0.008039215686274526,0.0019267822736031004,0.0006027526622462975,0.003561671232876762
2023-07-05,0.042630937880633324,0.007462686567164312,-0.008364131491927607,-0.009615384615384581,-0.006626465996515285,-0.05159702971343083
2023-07-06,-0.008177570093457986,-0.007407407407407418,-0.01922322479403682,0.012621359223300876,-0.007883545423821636,0.00604487591886782
2023-07-07,-0.034157832744405314,0.007462686567164312,-0.012399979999999977,-0.011505273250239645,-0.01854123803825436,0.05143062836701073
2023-07-10,0.054878048780487854,0.0024691358024691024,0.006885378556391819,-0.014548981571290032,-0.018891426983243753,-0.0230627857996194
2023-07-11,0.0046242774566473965,0.0024630541871923928,0.011665285364736766,0.025590551181102317,0.011426174838179204,0.03412251946563294
2023-07-12,-0.032220943613348596,-0.017199017199017286,-0.03817093515250369,-0.018234165067178454,-0.016527217918979376,-0.06538725252525246
2023-07-13,0.019024970273483932,0.01750000000000007,0.016949152192039074,0.017595307917888547,0.004679898093167267,0.11103108853100085
2023-07-14,-0.001166861143523934,0.004914004914004844,0.005284512087713189,0.015369836695485084,0.05017992801185689,0.0077172634445641375
2023-07-17,-0.016355140186915973,-0.007334963325183463,-0.013950647269523775,0.012298959318826741,-0.027419275299164325,0.014930227266427787
2023-07-18,-0.0558194774346793,-0.007389162561576179,0.01906912036087749,0.0037383177570093906,0.020729684049349828,-0.04070771488837721
2023-07-19,0.0062893081761006275,0.002481389578163684,-0.011066378046954206,-0.020484171322160183,-0.0018277822165806423,-0.01513644725993224
2023-07-20,-0.053749999999999964,-0.012376237623762387,0.0028484027325166306,-0.019011406844106404,-0.01932860552070781,-0.12751677852348997
2023-07-21,-0.026420079260237816,0.0,-0.005883566527012163,-0.009689922480620172,-0.00041495849761497006,0.0018461923076922293
2023-07-24,-0.0027137042062416183,0.005012531328320691,0.0,0.007827788649706457,-0.012453258613532525,0.005835342220694706
2023-07-25,0.017687074829932037,0.0,0.01571428571428579,0.02038834951456292,0.008196699949697406,0.024809160305343525
2023-07-26,-0.02540106951871668,-0.007481296758104716,0.007635161744022456,-0.0304471931493816,0.006045382404724187,-0.03880824581005582
2023-07-27,0.00137174211248281,0.0,-0.01515459560699517,-0.02060843964671233,0.19995860754076267,-0.008834400665226338
2023-07-28,0.012328767123287676,0.022613065326633208,0.017614881911619307,0.007014028056112176,-0.04161630115696768,-0.007818608165463536
2023-07-31,0.0027063599458727605,0.029484029484029506,0.02188625236316155,0.0019900497512437276,0.0068468648648649655,0.008668226813739466
2023-08-01,-0.012145748987854255,0.0023866348448686736,-0.01246105894740912,-0.011916583912611856,-0.06156052144666213,0.05312502343750003
2023-08-02,-0.005464480874316946,-0.011904761904761862,0.002168789389416448,0.019095477386934734,-0.028222731278084057,-0.007418397461014914
2023-08-03,0.013736263736263687,-0.002409638554217053,0.0015738342878679479,0.004930966469427922,-0.024332771278115617,-0.024588997953908898
2023-08-04,0.023035230352303593,0.0024154589371983004,0.00373203692791213,0.0058881256133465065,-0.009855208973145513,0.07233164019353455
2023-08-07,-0.01059602649006619,-0.014457831325301318,-0.036007829197957975,0.018536585365853675,-0.011172049563274333,0.012861758046339933
2023-08-08,-0.016064257028112428,-0.007334963325183463,0.004263154862490959,-0.02969348659003823,-0.01191458504519316,-0.05107587301587302
2023-08-09,-0.0054421768707483276,-0.004926108374384119,-0.01677788524807189,-0.019743336623889496,0.01372141429195084,-0.05702177745230008
2023-08-10,0.0,-0.004950495049505066,-0.0034950247429075265,-0.004028197381671594,-0.019072929412343398,-0.022311527035998924
2023-08-11,-0.03146374829001364,-0.03482587064676612,-0.031978604663119414,-0.01921132457027308,-0.006690445047441096,-0.016369639281192838
2023-08-14,-0.0014124293785310327,0.002577319587628857,0.008951449656924515,0.039175257731958846,0.016838624156540583,0.01262497099627069
2023-08-15,-0.02545968882602556,0.010282776349614497,0.0038022813688212143,-0.024801587301587324,-0.0022769612445256993,-0.01311524481335602
2023-08-16,-0.014513788098693747,-0.01526717557251911,0.0006312920875419792,-0.033570701932858604,-0.03153528980217246,-0.007301066328120331
2023-08-17,0.02945508100147287,0.0051679586563306845,0.012618359886821473,0.025263157894736876,0.035989738646101,0.010247070320683171
2023-08-18,-0.03290414878397718,-0.015424164524421635,-0.0029076634306266502,-0.011293634496919891,-0.012820491877161055,-0.05513290797546011
2023-08-21,0.0,-0.005221932114882533,-0.006873526635014726,0.0031152647975076775,-0.011939756516977096,0.020431139807269627
2023-08-22,0.031065088757396442,0.013123359580052396,0.023909395973154446,-0.011387163561076497,0.00911596392266123,0.06897426650612704
2023-08-23,-0.022955523672883782,-0.015544041450777257,-0.01904959033183118,-0.006282722513089034,-0.07647057043993988,-0.05555555555555558
2023-08-24,0.011747430249632984,-0.042105263157894646,0.015243266135795741,-0.02212855637513178,-0.014786124085216734,0.01680672268907557
2023-08-25,-0.05805515239477499,0.0,-0.006581653775846408,-0.02155172413793094,-0.037173861990906,-0.11611572727272734
2023-08-28,0.0046224961479197635,0.027472527472527597,0.0051759835440161606,0.01982378854625555,-0.011750647200224229,0.042543273750629496
2023-08-29,0.04907975460122693,-0.005347593582887722,0.0504634613895667,0.079913606911447,0.060422277612770525,0.03309418834080713
2023-08-30,0.08333333333333348,-0.016129032258064502,0.038039196078431425,0.10000000000000009,0.0029748511905067776,0.007031842919839493
2023-08-31,-0.0026990553306343035,-0.005464480874316946,0.02455615837846903,0.09999999999999987,-0.012092242204323922,-0.011896525862069018
2023-09-01,-0.008119079837618393,0.016483516483516425,-0.010324520268269799,0.10000000000000009,0.018013926513023693,-0.021549475967122422
2023-09-04,-0.0027285129604366354,0.021621621621621623,0.05998513412816697,0.09992486851990989,0.002041651450015891,0.0017832902044887522
2023-09-05,-0.005471956224350261,-0.021164021164021052,-0.02231987619262299,0.0997267759562841,-0.005433507151166306,-0.02972849185097448
2023-09-06,0.017881705639614998,-0.005405405405405461,0.021571112321209673,0.09999993788819861,0.014796312315046745,0.006329648539956878
2023-09-07,-0.002702702702702786,-0.00815217391304357,-0.08287881108995909,0.07848679155769589,-0.01278609184450008,-0.030902452987304985
2023-09-08,0.05962059620596216,-0.005479452054794498,0.0072908865558496405,0.10000000000000009,0.008407248734707995,-0.009970821370911875
2023-09-11,-0.01662404092071612,0.01377410468319562,-0.00838093333333334,0.09995245121370777,-0.0009013294073606515,0.03752966270783853
2023-09-12,-0.0273081924577373,0.0,-0.010372665955192706,-0.04543496125335522,0.0018041948579159417,0.006593415932053759
2023-09-13,-0.014705882352941235,-0.005434782608695676,-0.0147515916149068,0.10018137353496703,-0.019135480375302993,-0.029566958325454085
2023-09-14,0.020352781546811416,0.010928961748633892,0.0001970449250214834,0.10012365059744543,0.004819807206793536,-0.037686285510195705
2023-09-15,-0.031914893617021156,-0.008108108108108136,0.01831792397084886,-0.029588051326290166,-0.0006852215780086546,-0.03867512832586206
2023-09-18,-0.02335164835164838,-0.0027247956403269047,-0.040038683945093134,0.008490891547665136,-0.001142834285714267,-0.0322253749493312
2023-09-19,-0.005625879043600568,0.005464480874316946,-0.005641809275804821,0.033295102690206635,-0.019450869120117398,0.010471204188481575
2023-09-20,-0.014144271570014189,0.0,-0.00020259372654884977,0.10000003703703708,-0.00863472619065242,0.006735772020725506
2023-09-21,0.008608321377331585,-0.013586956521739246,0.0032428050263477726,0.09999989562289913,0.0032956450094163703,0.0022645496188460346
2023-09-22,0.01564722617354186,0.016528925619834656,0.03434345454545462,0.10009186410112414,0.015485687834014161,0.1408031075032421
2023-09-25,-0.0028011204481792618,-0.013550135501354976,0.002539081981658642,0.09988870617386492,-0.019870633545994276,-0.03222904155151163
2023-09-26,-0.002808988764045006,-0.01098901098901095,-0.024741884872710562,0.09992413609724604,0.004714780986081246,0.040000027906976765
2023-09-27,-0.025352112676056304,0.01388888888888884,0.011985597043835394,0.10004604415823382,0.001173134706080159,0.020304087111697067
2023-09-28,0.033236994219653315,0.005479452054794498,0.009672364784840237,0.008362909957645437,0.011249215432351356,0.015166152362584562
2023-10-09,0.0,-0.008174386920980825,-0.008406666337960167,0.003939415301679405,-0.007647786435792114,-0.040932684604507386
2023-10-10,-0.002797202797202858,-0.07417582417582413,0.002168789389416448,-0.09975213134044314,0.0555815273236806,-0.01449667773269725
2023-10-11,0.02524544179523147,0.020771513353115667,0.06629940718869154,0.026152787336545025,0.014159269598246427,0.0025583006640008676
2023-10-12,0.002735978112175186,0.011627906976744207,-0.009409630822700521,0.03845296221775096,0.04886566317626517,-0.027886675625079405
2023-10-13,0.032742155525238736,-0.014367816091953922,0.01620417240089722,-0.0023681592601041412,-0.04471717784038365,-0.04031119415601758
2023-10-16,-0.009247027741083214,0.005830903790087438,-0.026759585286664445,-0.09365558912386718,0.00370124101894187,-0.023053638085758332
2023-10-17,0.01866666666666661,0.0028985507246375164,0.02448218547955494,0.04047621428571424,-0.007375271469642897,0.005499409949016876
2023-10-18,-0.027486910994764413,-0.014450867052023031,0.003124963120405777,0.06704805338562814,-0.0340908450214531,-0.03092682042416106
2023-10-19,0.0026917900403768957,-0.014662756598240567,0.026754608759391507,-0.01329622532068997,-0.005656108469318855,-0.02883528051827433
2023-10-20,-0.03892617449664426,-0.0029761904761904656,0.019096894861625913,-0.09715273189101215,0.005688282009367773,-0.006022812827798263
2023-10-23,0.030726256983240274,-0.020895522388059806,-0.0054290194546067205,-0.08281181793905101,0.05882348283204797,0.021579653449558922
